Country Name,Country Code,Series Name,Series Code,1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Caribbean small states,CSS,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,..,..,98,..,..,..,..,..,..,..,..,..,..,112,..,..,..,116,..,..,..,..,..,..,..
Central African Republic,CAF,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,..,..,150,..,..,..,..,..,..,..,..,..,..,134,..,..,..,162,..,..,..,..,..,..,..
Central African Republic,CAF,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,..,..,158,..,..,..,..,..,..,..,..,..,..,181,..,..,..,188,..,..,..,..,..,..,..
Central African Republic,CAF,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,..,..,183,..,..,..,..,..,..,..,..,..,..,203,..,..,..,217,..,..,..,..,..,..,..
Central African Republic,CAF,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,..,..,193,..,..,..,..,..,..,..,..,..,..,223,..,..,..,201,..,..,..,..,..,..,..
Central African Republic,CAF,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,..,..,..,..,172,..,..,..,..,..,..,187,..,..,..,..,..,158,..,..,..,..,138,..,..
Chad,TCD,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,..,..,..,..,203,..,..,..,..,..,..,225,..,..,..,..,..,181,..,..,..,..,133,..,..
Chad,TCD,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,..,..,..,..,225,..,..,..,..,..,..,212,..,..,..,..,..,175,..,..,..,..,142,..,..
Chad,TCD,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,..,..,..,..,228,..,..,..,..,..,..,208,..,..,..,..,..,195,..,..,..,..,164,..,..
Chad,TCD,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,..,..,..,..,171,..,..,..,..,..,..,176,..,..,..,..,..,163,..,..,..,..,161,..,..
Chad,TCD,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,..,..,..,..,45.7,..,..,..,..,..,..,49.5,..,..,..,..,..,..,..,..,..,..,48.4,..,..
Chad,TCD,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,..,..,..,..,38.2,..,..,..,..,..,..,42.5,..,..,..,..,..,..,..,..,..,..,42.8,..,..
Chad,TCD,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,..,..,..,..,21.6,..,..,..,..,..,..,32.2,..,..,..,..,..,..,..,..,..,..,38.3,..,..
Chad,TCD,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,..,..,22.1,..,..,..,..,..,..,40.1,..,..,..,..,..,..,..,..,..,..,35.4,..,..
Chad,TCD,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,..,..,..,..,13.7,..,..,..,..,..,..,14.9,..,..,..,..,..,..,..,..,..,..,31.6,..,..
Channel Islands,CHI,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,..,..,24,..,..,..,..,20,..,..,..,..,16,..,..,..,..,13,..,..,..,..,7,..,..
Colombia,COL,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,..,..,35,..,..,..,..,14,..,..,..,..,16,..,..,..,..,20,..,..,..,..,17,..,..
Colombia,COL,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,..,..,31,..,..,..,..,24,..,..,..,..,24,..,..,..,..,20,..,..,..,..,12,..,..
Colombia,COL,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,..,..,37,..,..,..,..,35,..,..,..,..,27,..,..,..,..,22,..,..,..,..,23,..,..
Colombia,COL,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,..,..,52,..,..,..,..,39,..,..,..,..,39,..,..,..,..,29,..,..,..,..,27,..,..
Colombia,COL,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,..,..,49.9,..,..,..,..,65.7,..,..,..,..,71.4,..,..,..,..,82.4,..,..,..,..,..,..,..
Colombia,COL,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,..,..,58.4,..,..,..,..,50.5,..,..,..,..,78.5,..,..,..,..,78.9,..,..,..,..,..,..,..
Colombia,COL,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,..,..,49.7,..,..,..,..,56.4,..,..,..,..,70.5,..,..,..,..,76.2,..,..,..,..,..,..,..
Colombia,COL,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,53.3,..,..,..,..,51.1,..,..,..,..,70.8,..,..,..,..,75.1,..,..,..,..,..,..,..
Colombia,COL,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,..,..,41.3,..,..,..,..,49.7,..,..,..,..,65,..,..,..,..,67,..,..,..,..,..,..,..
Comoros,COM,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,..,..,..,87,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40,..,..,..,..,..
Comoros,COM,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,..,..,..,81,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49,..,..,..,..,..
Comoros,COM,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,..,..,..,112,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50,..,..,..,..,..
Comoros,COM,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,..,..,..,136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54,..,..,..,..,..
Comoros,COM,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,..,..,..,129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52,..,..,..,..,..
Comoros,COM,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.9,..,..,..,..,..
Comoros,COM,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.7,..,..,..,..,..
Comoros,COM,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.5,..,..,..,..,..
Comoros,COM,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.5,..,..,..,..,..
Comoros,COM,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.7,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,..,..,..,..,..,..,..,..,119,..,..,..,..,..,97,..,..,..,88,..,..,76,..,..,..
"Congo, Dem. Rep.",COD,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,..,..,..,..,..,..,..,..,209,..,..,..,..,..,151,..,..,..,151,..,..,116,..,..,..
"Congo, Dem. Rep.",COD,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,..,..,..,..,..,..,..,..,219,..,..,..,..,..,155,..,..,..,194,..,..,122,..,..,..
"Congo, Dem. Rep.",COD,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,..,..,..,..,..,..,..,..,233,..,..,..,..,..,177,..,..,..,166,..,..,119,..,..,..
"Congo, Dem. Rep.",COD,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,..,..,..,..,..,..,..,..,248,..,..,..,..,..,184,..,..,..,172,..,..,117,..,..,..
"Congo, Dem. Rep.",COD,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.1,..,..,..,..,..,..,58.9,..,..,..
"Congo, Dem. Rep.",COD,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.4,..,..,..,..,..,..,60,..,..,..
"Congo, Dem. Rep.",COD,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66,..,..,..,..,..,..,58.9,..,..,..
"Congo, Dem. Rep.",COD,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.3,..,..,..,..,..,..,58.1,..,..,..
"Congo, Dem. Rep.",COD,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.4,..,..,..,..,..,..,52.2,..,..,..
"Congo, Rep.",COG,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,..,..,..,..,..,..,..,..,..,..,..,..,85,..,..,..,..,..,..,54,..,..,..,34.2,..
"Congo, Rep.",COG,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,..,..,..,..,..,..,..,..,..,..,..,..,124,..,..,..,..,..,..,74,..,..,..,31.5,..
"Congo, Rep.",COG,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,..,..,..,..,..,..,..,..,..,..,..,..,130,..,..,..,..,..,..,81,..,..,..,46,..
"Congo, Rep.",COG,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,..,..,..,..,..,..,..,..,..,..,..,..,130,..,..,..,..,..,..,98,..,..,..,58.4,..
"Congo, Rep.",COG,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,..,..,..,..,..,..,..,..,..,..,..,..,135,..,..,..,..,..,..,89,..,..,..,77.1,..
"Congo, Rep.",COG,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,54.3,..,..,..,..,..,..,67.6,..,..,..,61.5,..
"Congo, Rep.",COG,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,57.1,..,..,..,..,..,..,62.7,..,..,..,64.2,..
"Congo, Rep.",COG,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,49.3,..,..,..,..,..,..,59.1,..,..,..,62.6,..
"Congo, Rep.",COG,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,53.8,..,..,..,..,..,..,58.8,..,..,..,45.9,..
"Congo, Rep.",COG,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q1 (lowest)",SH.STA.ORHF.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,53.5,..,..,..,..,..,..,44.1,..,..,..,43.5,..
Costa Rica,CRI,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)",SH.DYN.MORT.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Under-5 mortality rate (per 1,000 live births): Q4",SH.DYN.MORT.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Under-5 mortality rate (per 1,000 live births): Q3",SH.DYN.MORT.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Under-5 mortality rate (per 1,000 live births): Q2",SH.DYN.MORT.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)",SH.DYN.MORT.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q5 (highest)",SH.STA.ORHF.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q4",SH.STA.ORHF.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.6,..,..,..,..,..,..
Costa Rica,CRI,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q3",SH.STA.ORHF.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.4,..,..,..,..,..,..
Costa Rica,CRI,"Treatment of diarrhea (ORS, RHS or increased fluids) (% of children under 5): Q2",SH.STA.ORHF.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.3,..,..,..,..,..,..
